date,hotel_id,hotel_name,city,country,available_rooms,occupied_rooms,adr_usd,revpar_usd,total_room_revenue_usd,guest_satisfaction_score,complaint_resolution_time_hours,checkin_time_minutes,checkout_time_minutes,housekeeping_turnover_time_min,staff_to_guest_ratio,energy_consumption_per_room_kwh,year,month,month_name,day,day_of_week,is_weekend,occupancy_rate,revenue_per_occupied_room,revenue_efficiency_index
2025-03-11,MIL005,Shinjuku,Tokyo,Japan,680,579,301.52,256.74,174580.08,8.3,1.3,10.3,6.7,33,0.23,40.7,2025,3,March,11,Tuesday,0,0.8514705882352941,301.52,0.8514858052533829
2025-03-11,MIL006,Darling Harbour,Sydney,Australia,560,422,207.95,156.71,87754.9,8.2,2.6,9.6,5.8,32,0.27,37.1,2025,3,March,11,Tuesday,0,0.7535714285714286,207.95,0.7535946140899256
2025-03-11,MIL007,La Défense,Paris,France,480,391,275.46,224.39,107704.86,7.9,2.4,6.5,6.8,31,0.24,44.5,2025,3,March,11,Tuesday,0,0.8145833333333333,275.46,0.8146010310026864
2025-03-11,MIL008,Mitte,Berlin,Germany,390,311,322.12,256.87,100179.32,8.5,2.7,7.4,4.9,35,0.28,37.5,2025,3,March,11,Tuesday,0,0.7974358974358975,322.12,0.7974357382341984
2025-03-11,MIL009,Orchard Road,Singapore,Singapore,610,525,225.5,194.08,118387.5,9.0,1.9,6.0,5.5,37,0.29,36.5,2025,3,March,11,Tuesday,0,0.860655737704918,225.5,0.8606651884700666
2025-03-11,MIL010,Union Square,San Francisco,USA,450,362,222.68,179.13,80610.16,8.7,3.0,7.7,7.2,28,0.28,39.6,2025,3,March,11,Tuesday,0,0.8044444444444444,222.68,0.8044278785701454
2025-03-12,MIL001,Times Square,New York,USA,650,515,181.45,143.76,93446.75,7.4,2.7,9.0,4.7,33,0.28,36.7,2025,3,March,12,Wednesday,0,0.7923076923076923,181.45,0.7922843758611188
2025-03-12,MIL002,Marina Bay,Singapore,Singapore,720,546,308.93,234.27,168675.78,9.0,3.1,6.2,6.6,35,0.25,40.9,2025,3,March,12,Wednesday,0,0.7583333333333333,308.93,0.7583271291231023
2025-03-12,MIL003,Downtown Chicago,Chicago,USA,420,290,210.28,145.19,60981.2,8.0,2.1,7.4,5.2,32,0.29,38.2,2025,3,March,12,Wednesday,0,0.6904761904761905,210.28,0.6904603385961575
2025-03-12,MIL004,Hyde Park,London,UK,510,398,204.86,159.87,81534.28,9.2,1.5,10.2,6.4,29,0.27,37.6,2025,3,March,12,Wednesday,0,0.7803921568627451,204.85999999999999,0.7803866054866738
2025-03-12,MIL005,Shinjuku,Tokyo,Japan,680,509,280.98,210.32,143018.82,8.4,2.5,10.1,5.4,28,0.26,37.6,2025,3,March,12,Wednesday,0,0.7485294117647059,280.98,0.7485230265499323
2025-03-12,MIL006,Darling Harbour,Sydney,Australia,560,467,288.03,240.2,134510.01,9.6,2.0,9.2,5.2,37,0.25,42.9,2025,3,March,12,Wednesday,0,0.8339285714285715,288.03000000000003,0.8339409089330972
2025-03-12,MIL007,La Défense,Paris,France,480,416,215.58,186.84,89681.28,8.6,2.2,7.6,7.4,30,0.28,40.0,2025,3,March,12,Wednesday,0,0.8666666666666667,215.57999999999998,0.8666852212635681
2025-03-12,MIL008,Mitte,Berlin,Germany,390,269,211.07,145.58,56777.83,8.3,2.7,7.5,6.9,37,0.24,37.2,2025,3,March,12,Wednesday,0,0.6897435897435897,211.07,0.6897237883166722
2025-03-12,MIL009,Orchard Road,Singapore,Singapore,610,454,172.22,128.18,78187.88,7.8,2.1,8.4,6.7,36,0.26,38.6,2025,3,March,12,Wednesday,0,0.7442622950819672,172.22,0.7442805713622112
2025-03-12,MIL010,Union Square,San Francisco,USA,450,308,312.37,213.8,96209.96,8.1,2.5,8.2,5.1,36,0.28,37.3,2025,3,March,12,Wednesday,0,0.6844444444444444,312.37,0.684444729007267
2025-03-13,MIL001,Times Square,New York,USA,650,551,162.99,138.17,89807.49,7.4,2.9,6.2,5.9,30,0.23,40.2,2025,3,March,13,Thursday,0,0.8476923076923077,162.99,0.847720719062519
2025-03-13,MIL002,Marina Bay,Singapore,Singapore,720,489,235.95,160.25,115379.55,8.3,2.4,10.4,6.6,30,0.25,39.7,2025,3,March,13,Thursday,0,0.6791666666666667,235.95000000000002,0.6791693155329519
2025-03-13,MIL003,Downtown Chicago,Chicago,USA,420,317,248.74,187.74,78850.58,8.7,2.8,8.7,7.4,29,0.3,40.2,2025,3,March,13,Thursday,0,0.7547619047619047,248.74,0.754764010613492
2025-03-13,MIL004,Hyde Park,London,UK,510,337,164.82,108.91,55544.34,8.4,1.7,7.2,7.4,31,0.3,39.0,2025,3,March,13,Thursday,0,0.6607843137254902,164.82,0.6607814585608542
2025-03-13,MIL005,Shinjuku,Tokyo,Japan,680,485,234.9,167.54,113926.5,7.8,2.8,7.1,7.0,36,0.24,42.8,2025,3,March,13,Thursday,0,0.7132352941176471,234.9,0.7132396764580672
2025-03-13,MIL006,Darling Harbour,Sydney,Australia,560,409,272.14,198.76,111305.26,9.3,2.0,8.0,6.9,30,0.25,37.4,2025,3,March,13,Thursday,0,0.7303571428571428,272.14,0.730359373851694
2025-03-13,MIL007,La Défense,Paris,France,480,336,251.43,176.0,84480.48,8.1,1.8,6.5,6.1,36,0.25,38.1,2025,3,March,13,Thursday,0,0.7,251.42999999999998,0.6999960227498707
2025-03-13,MIL008,Mitte,Berlin,Germany,390,246,292.11,184.25,71859.06,8.4,2.4,6.6,6.6,29,0.22,38.3,2025,3,March,13,Thursday,0,0.6307692307692307,292.11,0.6307555372975934
2025-03-13,MIL009,Orchard Road,Singapore,Singapore,610,497,208.37,169.77,103559.89,9.8,2.4,7.9,6.1,32,0.22,42.1,2025,3,March,13,Thursday,0,0.8147540983606557,208.37,0.8147526035417767
2025-03-13,MIL010,Union Square,San Francisco,USA,450,345,256.19,196.41,88385.55,9.0,2.2,6.2,7.2,37,0.29,37.0,2025,3,March,13,Thursday,0,0.7666666666666667,256.19,0.7666575588430462
2025-03-14,MIL001,Times Square,New York,USA,650,509,126.53,99.08,64403.77,9.0,3.0,9.9,5.9,35,0.23,40.0,2025,3,March,14,Friday,0,0.7830769230769231,126.52999999999999,0.7830554018809768
2025-03-14,MIL002,Marina Bay,Singapore,Singapore,720,610,170.06,144.08,103736.6,8.9,2.0,8.0,4.9,29,0.27,36.2,2025,3,March,14,Friday,0,0.8472222222222222,170.06,0.8472303892743738
2025-03-14,MIL003,Downtown Chicago,Chicago,USA,420,258,300.82,184.79,77611.56,8.9,2.8,6.5,5.3,37,0.25,39.2,2025,3,March,14,Friday,0,0.6142857142857143,300.82,0.6142876138554617
2025-03-14,MIL004,Hyde Park,London,UK,510,456,194.43,173.84,88660.08,8.8,2.0,6.9,4.6,32,0.28,44.6,2025,3,March,14,Friday,0,0.8941176470588236,194.43,0.894100704623772
2025-03-14,MIL005,Shinjuku,Tokyo,Japan,680,435,330.25,211.26,143658.75,8.7,2.0,6.8,6.9,33,0.3,43.2,2025,3,March,14,Friday,0,0.6397058823529411,330.25,0.6396971990915973
2025-03-14,MIL006,Darling Harbour,Sydney,Australia,560,524,330.34,309.1,173098.16,8.4,2.2,6.4,6.1,36,0.29,41.2,2025,3,March,14,Friday,0,0.9357142857142857,330.34000000000003,0.9357026094327059
2025-03-14,MIL007,La Défense,Paris,France,480,419,304.26,265.59,127484.94,9.1,2.5,8.0,5.8,36,0.25,43.6,2025,3,March,14,Friday,0,0.8729166666666667,304.26,0.8729047525142969
2025-03-14,MIL008,Mitte,Berlin,Germany,390,356,281.37,256.84,100167.72,9.1,1.3,6.7,5.4,36,0.29,36.4,2025,3,March,14,Friday,0,0.9128205128205128,281.37,0.9128194192700002
2025-03-14,MIL009,Orchard Road,Singapore,Singapore,610,529,240.11,208.23,127018.19,9.1,2.2,7.5,5.6,36,0.25,42.0,2025,3,March,14,Friday,0,0.8672131147540983,240.11,0.86722752071967
2025-03-14,MIL010,Union Square,San Francisco,USA,450,350,291.33,226.59,101965.5,8.7,1.6,7.9,4.9,33,0.25,36.5,2025,3,March,14,Friday,0,0.7777777777777778,291.33,0.7777777777777778
2025-03-15,MIL001,Times Square,New York,USA,650,483,306.25,227.57,147918.75,7.1,2.3,6.1,6.9,31,0.28,36.6,2025,3,March,15,Saturday,1,0.7430769230769231,306.25,0.7430857142857142
2025-03-15,MIL002,Marina Bay,Singapore,Singapore,720,548,300.15,228.45,164482.2,8.7,2.1,6.9,4.8,36,0.24,44.8,2025,3,March,15,Saturday,1,0.7611111111111111,300.15000000000003,0.7611194402798601
2025-03-15,MIL003,Downtown Chicago,Chicago,USA,420,322,185.9,142.52,59859.8,8.3,2.4,9.0,6.7,33,0.29,42.8,2025,3,March,15,Saturday,1,0.7666666666666667,185.9,0.7666487358795051
2025-03-15,MIL004,Hyde Park,London,UK,510,394,241.69,186.72,95225.86,7.9,1.5,6.6,6.6,33,0.27,42.6,2025,3,March,15,Saturday,1,0.7725490196078432,241.69,0.7725598907691671
2025-03-15,MIL005,Shinjuku,Tokyo,Japan,680,483,190.22,135.11,91876.26,8.2,3.1,7.5,6.5,37,0.26,37.9,2025,3,March,15,Saturday,1,0.7102941176470589,190.22,0.7102828304068973
2025-03-15,MIL006,Darling Harbour,Sydney,Australia,560,448,225.5,180.4,101024.0,9.3,1.6,9.2,5.4,34,0.25,39.0,2025,3,March,15,Saturday,1,0.8,225.5,0.8
2025-03-15,MIL007,La Défense,Paris,France,480,279,254.93,148.18,71125.47,8.7,1.6,9.3,5.6,30,0.25,38.0,2025,3,March,15,Saturday,1,0.58125,254.93,0.5812576001255246
2025-03-15,MIL008,Mitte,Berlin,Germany,390,288,286.82,211.81,82604.16,7.6,3.2,7.7,5.5,35,0.22,38.7,2025,3,March,15,Saturday,1,0.7384615384615385,286.82,0.7384770936475838
2025-03-15,MIL009,Orchard Road,Singapore,Singapore,610,579,212.68,201.87,123141.72,8.6,2.5,8.3,6.2,34,0.25,36.6,2025,3,March,15,Saturday,1,0.9491803278688524,212.68,0.9491724656761331
2025-03-15,MIL010,Union Square,San Francisco,USA,450,298,310.22,205.43,92445.56,9.1,3.3,9.4,6.6,34,0.24,44.6,2025,3,March,15,Saturday,1,0.6622222222222223,310.21999999999997,0.6622074656695248
2025-03-16,MIL001,Times Square,New York,USA,650,409,270.22,170.03,110519.98,9.0,1.8,6.2,5.8,36,0.25,43.2,2025,3,March,16,Sunday,1,0.6292307692307693,270.21999999999997,0.6292280364147731
2025-03-16,MIL002,Marina Bay,Singapore,Singapore,720,523,271.67,197.34,142083.41,8.8,2.6,9.1,5.3,28,0.26,36.1,2025,3,March,16,Sunday,1,0.7263888888888889,271.67,0.7263959951411639
2025-03-16,MIL003,Downtown Chicago,Chicago,USA,420,287,256.34,175.17,73569.58,9.5,2.1,7.9,5.4,32,0.27,37.7,2025,3,March,16,Sunday,1,0.6833333333333333,256.34000000000003,0.6833502379652024
2025-03-16,MIL004,Hyde Park,London,UK,510,465,258.3,235.51,120109.5,7.7,2.1,9.7,7.0,31,0.26,44.8,2025,3,March,16,Sunday,1,0.9117647058823529,258.3,0.9117692605497483
2025-03-16,MIL005,Shinjuku,Tokyo,Japan,680,496,285.63,208.34,141672.48,8.4,2.8,7.4,6.1,35,0.29,38.9,2025,3,March,16,Sunday,1,0.7294117647058823,285.63,0.7294051745264853
2025-03-16,MIL006,Darling Harbour,Sydney,Australia,560,424,286.49,216.91,121471.76,8.4,2.1,9.7,4.9,37,0.26,37.5,2025,3,March,16,Sunday,1,0.7571428571428571,286.49,0.757129393696115
2025-03-16,MIL007,La Défense,Paris,France,480,426,264.62,234.85,112728.12,8.0,2.5,9.8,4.9,28,0.22,38.1,2025,3,March,16,Sunday,1,0.8875,264.62,0.8874990552490363
2025-03-16,MIL008,Mitte,Berlin,Germany,390,288,259.15,191.37,74635.2,8.6,2.8,9.2,6.4,30,0.28,41.2,2025,3,March,16,Sunday,1,0.7384615384615385,259.15,0.7384526336098786
2025-03-16,MIL009,Orchard Road,Singapore,Singapore,610,471,311.09,240.2,146523.39,9.0,1.5,10.3,6.6,35,0.27,36.9,2025,3,March,16,Sunday,1,0.7721311475409836,311.09000000000003,0.7721238226879681
2025-03-16,MIL010,Union Square,San Francisco,USA,450,300,354.85,236.57,106455.0,8.4,1.7,9.1,7.0,30,0.24,43.9,2025,3,March,16,Sunday,1,0.6666666666666666,354.85,0.666676060307172
2025-03-17,MIL001,Times Square,New York,USA,650,617,218.52,207.43,134826.84,8.6,2.8,6.7,5.9,36,0.25,36.9,2025,3,March,17,Monday,0,0.9492307692307692,218.51999999999998,0.9492494966135823
2025-03-17,MIL002,Marina Bay,Singapore,Singapore,720,597,139.47,115.64,83263.59,9.3,1.7,10.1,6.3,31,0.3,37.2,2025,3,March,17,Monday,0,0.8291666666666667,139.47,0.8291388829138883
2025-03-17,MIL003,Downtown Chicago,Chicago,USA,420,309,285.44,210.0,88200.96,8.7,2.7,9.1,4.6,30,0.27,44.0,2025,3,March,17,Monday,0,0.7357142857142858,285.44,0.7357062780269058
2025-03-17,MIL004,Hyde Park,London,UK,510,315,206.11,127.3,64924.65,9.2,2.4,8.9,4.9,33,0.26,39.0,2025,3,March,17,Monday,0,0.6176470588235294,206.11,0.6176313618941341
2025-03-17,MIL005,Shinjuku,Tokyo,Japan,680,631,320.47,297.38,202216.57,8.7,2.4,6.7,6.1,28,0.23,37.5,2025,3,March,17,Monday,0,0.9279411764705883,320.47,0.9279495740630948
2025-03-17,MIL006,Darling Harbour,Sydney,Australia,560,460,304.84,250.4,140226.4,9.9,3.0,8.1,5.9,29,0.28,36.0,2025,3,March,17,Monday,0,0.8214285714285714,304.84,0.8214145125311639
2025-03-17,MIL007,La Défense,Paris,France,480,312,245.94,159.86,76733.28,9.1,2.8,6.7,6.5,34,0.22,38.9,2025,3,March,17,Monday,0,0.65,245.94,0.6499959339676344
2025-03-17,MIL008,Mitte,Berlin,Germany,390,347,271.65,241.7,94262.55,8.3,1.7,7.2,4.7,32,0.22,43.6,2025,3,March,17,Monday,0,0.8897435897435897,271.65000000000003,0.8897478372906313
2025-03-17,MIL009,Orchard Road,Singapore,Singapore,610,517,270.28,229.07,139734.76,8.8,1.3,8.4,5.8,33,0.29,38.5,2025,3,March,17,Monday,0,0.8475409836065574,270.28000000000003,0.847528488974397
2025-03-17,MIL010,Union Square,San Francisco,USA,450,268,216.23,128.78,57949.64,9.9,2.2,8.9,7.4,36,0.27,40.2,2025,3,March,17,Monday,0,0.5955555555555555,216.23,0.5955695324423068
2025-03-18,MIL001,Times Square,New York,USA,650,597,243.38,223.54,145297.86,9.0,2.4,8.9,5.1,34,0.27,37.6,2025,3,March,18,Tuesday,0,0.9184615384615384,243.37999999999997,0.9184813871312351
2025-03-18,MIL002,Marina Bay,Singapore,Singapore,720,461,346.23,221.68,159612.03,8.4,3.3,6.5,4.5,29,0.3,42.9,2025,3,March,18,Tuesday,0,0.6402777777777777,346.23,0.6402680299223059
2025-03-18,MIL003,Downtown Chicago,Chicago,USA,420,286,273.73,186.4,78286.78,9.7,3.3,7.7,7.5,29,0.25,43.9,2025,3,March,18,Tuesday,0,0.680952380952381,273.73,0.6809629927300624
2025-03-18,MIL004,Hyde Park,London,UK,510,365,309.35,221.4,112912.75,9.0,3.3,8.3,5.2,34,0.27,43.0,2025,3,March,18,Tuesday,0,0.7156862745098039,309.35,0.7156941975109099
2025-03-18,MIL005,Shinjuku,Tokyo,Japan,680,623,262.33,240.34,163431.59,8.8,2.9,8.6,5.9,37,0.27,43.6,2025,3,March,18,Tuesday,0,0.9161764705882353,262.33,0.9161742842984029
2025-03-18,MIL006,Darling Harbour,Sydney,Australia,560,459,393.0,322.12,180387.0,8.9,2.7,9.3,5.8,31,0.24,39.8,2025,3,March,18,Tuesday,0,0.8196428571428571,393.0,0.8196437659033079
2025-03-18,MIL007,La Défense,Paris,France,480,355,198.3,146.66,70396.5,8.0,2.2,8.7,5.6,30,0.24,40.3,2025,3,March,18,Tuesday,0,0.7395833333333334,198.3,0.7395864851235501
2025-03-18,MIL008,Mitte,Berlin,Germany,390,313,228.54,183.42,71533.02,8.2,3.2,9.5,4.7,31,0.26,36.5,2025,3,March,18,Tuesday,0,0.8025641025641026,228.54000000000002,0.802572853767393
2025-03-18,MIL009,Orchard Road,Singapore,Singapore,610,416,329.63,224.8,137126.08,7.8,2.0,9.9,6.9,37,0.28,41.2,2025,3,March,18,Tuesday,0,0.6819672131147541,329.63,0.6819767618238631
2025-03-18,MIL010,Union Square,San Francisco,USA,450,321,297.49,212.21,95494.29,8.0,3.3,6.3,5.8,29,0.28,41.5,2025,3,March,18,Tuesday,0,0.7133333333333334,297.48999999999995,0.713334902013513
2025-03-19,MIL001,Times Square,New York,USA,650,455,238.18,166.73,108371.9,8.5,2.3,9.5,7.2,33,0.23,36.7,2025,3,March,19,Wednesday,0,0.7,238.17999999999998,0.7000167940213283
2025-03-19,MIL002,Marina Bay,Singapore,Singapore,720,542,331.6,249.62,179727.2,8.7,2.6,8.6,4.6,32,0.26,41.4,2025,3,March,19,Wednesday,0,0.7527777777777778,331.6,0.7527744270205066
2025-03-19,MIL003,Downtown Chicago,Chicago,USA,420,328,289.25,225.89,94874.0,8.1,2.5,7.6,5.4,32,0.26,39.0,2025,3,March,19,Wednesday,0,0.780952380952381,289.25,0.7809507346585998
2025-03-19,MIL004,Hyde Park,London,UK,510,454,292.0,259.94,132568.0,7.9,2.1,6.9,6.8,35,0.29,41.0,2025,3,March,19,Wednesday,0,0.8901960784313725,292.0,0.8902054794520547
2025-03-19,MIL005,Shinjuku,Tokyo,Japan,680,577,241.24,204.7,139195.48,9.2,1.6,8.8,7.0,33,0.26,44.9,2025,3,March,19,Wednesday,0,0.8485294117647059,241.24,0.848532581661416
2025-03-19,MIL006,Darling Harbour,Sydney,Australia,560,364,270.17,175.61,98341.88,9.1,2.4,8.9,5.5,28,0.24,39.0,2025,3,March,19,Wednesday,0,0.65,270.17,0.6499981493133953
2025-03-19,MIL007,La Défense,Paris,France,480,257,239.23,128.09,61482.11,7.9,1.6,7.6,5.9,31,0.27,38.8,2025,3,March,19,Wednesday,0,0.5354166666666667,239.23,0.5354261589265561
2025-03-19,MIL008,Mitte,Berlin,Germany,390,307,271.47,213.7,83341.29,8.6,1.7,10.3,7.5,34,0.26,43.2,2025,3,March,19,Wednesday,0,0.7871794871794872,271.46999999999997,0.7871956385604302
2025-03-19,MIL009,Orchard Road,Singapore,Singapore,610,499,290.94,238.0,145179.06,8.4,1.6,8.3,6.1,35,0.24,36.8,2025,3,March,19,Wednesday,0,0.8180327868852459,290.94,0.818038083453633
2025-03-19,MIL010,Union Square,San Francisco,USA,450,327,250.96,182.36,82063.92,10.0,2.7,7.7,6.8,34,0.27,36.2,2025,3,March,19,Wednesday,0,0.7266666666666667,250.96,0.7266496652853045
2025-03-20,MIL001,Times Square,New York,USA,650,484,304.84,226.99,147542.56,8.9,2.3,6.1,6.8,32,0.28,42.8,2025,3,March,20,Thursday,0,0.7446153846153846,304.84,0.7446201285920484
2025-03-20,MIL002,Marina Bay,Singapore,Singapore,720,521,270.53,195.76,140946.13,8.2,2.0,8.5,4.8,33,0.28,44.9,2025,3,March,20,Thursday,0,0.7236111111111111,270.53000000000003,0.7236166044431301
2025-03-20,MIL003,Downtown Chicago,Chicago,USA,420,290,239.15,165.13,69353.5,8.6,2.1,10.1,5.1,32,0.27,37.6,2025,3,March,20,Thursday,0,0.6904761904761905,239.15,0.6904871419611123
2025-03-20,MIL004,Hyde Park,London,UK,510,396,288.38,223.92,114198.48,8.5,1.9,8.9,4.9,34,0.24,38.1,2025,3,March,20,Thursday,0,0.7764705882352941,288.38,0.7764754837367362
2025-03-20,MIL005,Shinjuku,Tokyo,Japan,680,524,279.75,215.57,146589.0,8.9,2.8,8.6,6.9,29,0.24,37.2,2025,3,March,20,Thursday,0,0.7705882352941177,279.75,0.7705808757819481
2025-03-20,MIL006,Darling Harbour,Sydney,Australia,560,420,316.18,237.14,132795.6,9.5,3.3,7.5,5.5,36,0.3,36.3,2025,3,March,20,Thursday,0,0.75,316.18,0.7500158137769625
2025-03-20,MIL007,La Défense,Paris,France,480,311,291.02,188.56,90507.22,9.2,3.0,8.0,5.0,33,0.28,44.2,2025,3,March,20,Thursday,0,0.6479166666666667,291.02,0.647927977458594
2025-03-20,MIL008,Mitte,Berlin,Germany,390,333,188.18,160.68,62663.94,8.5,1.5,9.6,6.1,34,0.23,36.1,2025,3,March,20,Thursday,0,0.8538461538461538,188.18,0.8538633223509406
2025-03-20,MIL009,Orchard Road,Singapore,Singapore,610,416,157.83,107.63,65657.28,8.8,2.3,9.2,4.7,29,0.25,41.6,2025,3,March,20,Thursday,0,0.6819672131147541,157.82999999999998,0.6819362605334853
2025-03-20,MIL010,Union Square,San Francisco,USA,450,395,244.52,214.63,96585.4,8.1,1.8,8.9,7.3,29,0.24,41.4,2025,3,March,20,Thursday,0,0.8777777777777778,244.51999999999998,0.8777605103876983
2025-03-21,MIL001,Times Square,New York,USA,650,617,243.16,230.81,150029.72,8.9,2.1,7.3,6.7,35,0.25,41.6,2025,3,March,21,Friday,0,0.9492307692307692,243.16,0.9492103964467841
2025-03-21,MIL002,Marina Bay,Singapore,Singapore,720,432,282.81,169.69,122173.92,8.4,1.8,6.8,7.3,32,0.27,43.3,2025,3,March,21,Friday,0,0.6,282.81,0.6000141437714367
2025-03-21,MIL003,Downtown Chicago,Chicago,USA,420,354,342.04,288.29,121082.16,9.1,1.5,10.0,6.6,33,0.25,37.3,2025,3,March,21,Friday,0,0.8428571428571429,342.04,0.842854636884575
2025-03-21,MIL004,Hyde Park,London,UK,510,386,325.26,246.18,125550.36,8.5,2.9,8.9,7.5,37,0.25,37.7,2025,3,March,21,Friday,0,0.7568627450980392,325.26,0.7568714259361742
2025-03-21,MIL005,Shinjuku,Tokyo,Japan,680,612,254.31,228.88,155637.72,7.5,2.9,8.9,7.4,33,0.3,38.6,2025,3,March,21,Friday,0,0.9,254.31,0.9000039322087217
2025-03-21,MIL006,Darling Harbour,Sydney,Australia,560,408,243.39,177.33,99303.12,9.2,3.1,10.2,6.4,35,0.3,39.4,2025,3,March,21,Friday,0,0.7285714285714285,243.39,0.7285837544681376
2025-03-21,MIL007,La Défense,Paris,France,480,420,261.25,228.59,109725.0,9.2,2.6,9.3,4.5,31,0.28,39.6,2025,3,March,21,Friday,0,0.875,261.25,0.8749856459330144
2025-03-21,MIL008,Mitte,Berlin,Germany,390,318,280.7,228.88,89262.6,8.6,2.5,6.9,5.9,33,0.3,42.5,2025,3,March,21,Friday,0,0.8153846153846154,280.70000000000005,0.8153900961881012
2025-03-21,MIL009,Orchard Road,Singapore,Singapore,610,311,294.53,150.16,91598.83,8.8,2.0,8.1,5.3,37,0.28,39.5,2025,3,March,21,Friday,0,0.5098360655737705,294.53000000000003,0.5098292194343531
2025-03-21,MIL010,Union Square,San Francisco,USA,450,381,239.68,202.93,91318.08,8.4,2.3,8.1,5.8,36,0.3,39.2,2025,3,March,21,Friday,0,0.8466666666666667,239.68,0.8466705607476636
2025-03-22,MIL001,Times Square,New York,USA,650,571,226.08,198.6,129091.68,7.8,1.6,7.3,4.5,37,0.25,36.7,2025,3,March,22,Saturday,1,0.8784615384615385,226.07999999999998,0.8784501061571125
2025-03-22,MIL002,Marina Bay,Singapore,Singapore,720,542,237.88,179.07,128930.96,8.1,2.5,9.2,5.4,37,0.28,43.4,2025,3,March,22,Saturday,1,0.7527777777777778,237.88000000000002,0.7527745081553724
2025-03-22,MIL003,Downtown Chicago,Chicago,USA,420,284,191.05,129.19,54258.2,7.3,1.8,10.5,7.0,30,0.29,41.3,2025,3,March,22,Saturday,1,0.6761904761904762,191.04999999999998,0.6762104161214342
2025-03-22,MIL004,Hyde Park,London,UK,510,484,257.1,243.99,124436.4,7.9,2.1,6.7,5.7,31,0.25,37.6,2025,3,March,22,Saturday,1,0.9490196078431372,257.09999999999997,0.9490081680280046
2025-03-22,MIL005,Shinjuku,Tokyo,Japan,680,496,265.38,193.57,131628.48,9.2,2.2,8.0,4.7,34,0.29,38.6,2025,3,March,22,Saturday,1,0.7294117647058823,265.38,0.7294068882357374
2025-03-22,MIL006,Darling Harbour,Sydney,Australia,560,423,324.94,245.45,137449.62,7.7,1.4,10.3,5.9,29,0.25,39.4,2025,3,March,22,Saturday,1,0.7553571428571428,324.94,0.7553702221948667
2025-03-22,MIL007,La Défense,Paris,France,480,437,212.84,193.77,93011.08,7.9,1.9,9.5,5.4,28,0.25,38.5,2025,3,March,22,Saturday,1,0.9104166666666667,212.84,0.9104021800413457
2025-03-22,MIL008,Mitte,Berlin,Germany,390,259,257.83,171.23,66777.97,9.2,1.7,10.4,5.2,35,0.27,40.2,2025,3,March,22,Saturday,1,0.6641025641025641,257.83,0.6641197688399333
2025-03-22,MIL009,Orchard Road,Singapore,Singapore,610,536,248.67,218.5,133287.12,7.3,2.0,7.2,5.7,29,0.23,40.9,2025,3,March,22,Saturday,1,0.8786885245901639,248.67,0.8786745485985443
2025-03-22,MIL010,Union Square,San Francisco,USA,450,330,202.5,148.5,66825.0,8.6,1.4,6.6,5.4,32,0.24,42.8,2025,3,March,22,Saturday,1,0.7333333333333333,202.5,0.7333333333333333
2025-03-23,MIL001,Times Square,New York,USA,650,489,250.11,188.16,122303.79,8.7,1.6,10.0,5.2,37,0.23,43.6,2025,3,March,23,Sunday,1,0.7523076923076923,250.10999999999999,0.7523089840470193
2025-03-23,MIL002,Marina Bay,Singapore,Singapore,720,572,201.29,159.91,115137.88,8.9,3.1,7.8,6.7,34,0.28,39.1,2025,3,March,23,Sunday,1,0.7944444444444444,201.29000000000002,0.7944259526056933
2025-03-23,MIL003,Downtown Chicago,Chicago,USA,420,331,291.06,229.38,96340.86,9.1,2.8,7.2,5.2,33,0.24,39.4,2025,3,March,23,Sunday,1,0.7880952380952381,291.06,0.7880849309420738
2025-03-23,MIL004,Hyde Park,London,UK,510,421,195.82,161.65,82440.22,9.2,2.1,7.6,5.9,34,0.28,42.0,2025,3,March,23,Sunday,1,0.8254901960784313,195.82,0.825503012971096
2025-03-23,MIL005,Shinjuku,Tokyo,Japan,680,583,266.73,228.68,155503.59,8.7,3.3,7.6,5.3,28,0.26,42.2,2025,3,March,23,Sunday,1,0.8573529411764705,266.73,0.8573463802346942
2025-03-23,MIL006,Darling Harbour,Sydney,Australia,560,466,260.87,217.08,121565.42,9.0,2.9,10.0,6.1,29,0.29,41.2,2025,3,March,23,Sunday,1,0.8321428571428572,260.87,0.8321386131023115
2025-03-23,MIL007,La Défense,Paris,France,480,409,314.26,267.78,128532.34,8.1,3.1,8.7,4.8,31,0.26,38.3,2025,3,March,23,Sunday,1,0.8520833333333333,314.26,0.8520969897537071
2025-03-23,MIL008,Mitte,Berlin,Germany,390,265,254.92,173.21,67553.8,8.4,2.3,10.1,7.2,33,0.26,41.8,2025,3,March,23,Sunday,1,0.6794871794871795,254.92000000000002,0.6794680684136201
2025-03-23,MIL009,Orchard Road,Singapore,Singapore,610,422,215.49,149.08,90936.78,9.0,1.7,6.6,6.3,34,0.22,43.0,2025,3,March,23,Sunday,1,0.6918032786885245,215.49,0.6918186458768388
2025-03-23,MIL010,Union Square,San Francisco,USA,450,301,190.85,127.66,57445.85,9.7,3.5,6.0,6.1,29,0.25,37.2,2025,3,March,23,Sunday,1,0.6688888888888889,190.85,0.668902279276919
