Date,Hotel_ID,Hotel_Name,City,Country,Available_Rooms,Occupied_Rooms,ADR (USD),RevPAR (USD),Total_Room_Revenue (USD),Guest_Satisfaction_Score,Complaint_Resolution_Time_Hours,Checkin_Time_Minutes,Checkout_Time_Minutes,Housekeeping_Turnover_Time_Min,Staff_to_Guest_Ratio,Energy_Consumption_per_Room_kWh
2025-01-16,MIL001,Milton Times Square,New York,USA,650,472,219.28,159.23,103500.16,8.4,2.8,8.4,6.4,34,0.27,42.0
2025-01-16,MIL002,Milton Marina Bay,Singapore,Singapore,720,676,336.7,316.12,227609.2,9.0,3.0,9.5,7.1,31,0.28,44.5
2025-01-16,MIL003,Milton Downtown Chicago,Chicago,USA,420,380,232.98,210.79,88532.4,8.2,2.2,9.6,5.4,30,0.24,38.0
2025-01-16,MIL004,Milton Hyde Park,London,UK,510,369,197.05,142.57,72711.45,9.1,3.4,7.6,6.1,32,0.3,39.8
2025-01-16,MIL005,Milton Shinjuku,Tokyo,Japan,680,633,276.55,257.44,175056.15,10.0,1.9,8.1,6.3,37,0.27,40.0
2025-01-16,MIL006,Milton Darling Harbour,Sydney,Australia,560,331,243.83,144.12,80707.73,7.4,3.0,9.5,7.0,30,0.25,37.4
2025-01-16,MIL007,Milton La Défense,Paris,France,480,393,301.6,246.94,118528.8,8.6,1.6,10.4,5.5,32,0.25,40.3
2025-01-16,MIL008,Milton Mitte,Berlin,Germany,390,285,222.13,162.33,63307.05,7.8,1.6,9.3,5.6,33,0.27,36.3
2025-01-16,MIL009,Milton Orchard Road,Singapore,Singapore,610,505,356.91,295.47,180239.55,7.5,2.2,8.9,5.0,34,0.29,36.0
2025-01-16,MIL010,Milton Union Square,San Francisco,USA,450,316,197.27,138.53,62337.32,8.2,2.2,8.8,5.1,29,0.28,42.2
2025-01-17,MIL001,Milton Times Square,New York,USA,650,514,120.0,94.89,61680.0,8.2,1.9,9.3,6.2,35,0.27,40.9
2025-01-17,MIL002,Milton Marina Bay,Singapore,Singapore,720,475,217.53,143.51,103326.75,7.7,3.2,8.6,6.1,28,0.27,42.2
2025-01-17,MIL003,Milton Downtown Chicago,Chicago,USA,420,303,272.21,196.38,82479.63,8.1,3.1,10.4,5.7,33,0.22,36.1
2025-01-17,MIL004,Milton Hyde Park,London,UK,510,323,268.59,170.11,86754.57,8.5,1.6,9.4,5.8,36,0.29,43.9
2025-01-17,MIL005,Milton Shinjuku,Tokyo,Japan,680,629,269.85,249.61,169735.65,8.1,2.1,10.3,6.8,30,0.24,38.3
2025-01-17,MIL006,Milton Darling Harbour,Sydney,Australia,560,467,283.74,236.62,132506.58,8.6,2.2,7.6,5.2,36,0.3,38.9
2025-01-17,MIL007,Milton La Défense,Paris,France,480,396,265.22,218.81,105027.12,6.7,2.4,6.1,5.4,34,0.3,41.1
2025-01-17,MIL008,Milton Mitte,Berlin,Germany,390,302,246.07,190.55,74313.14,7.9,2.3,6.7,5.5,32,0.24,39.2
2025-01-17,MIL009,Milton Orchard Road,Singapore,Singapore,610,521,193.21,165.02,100662.41,9.6,1.4,6.8,4.8,28,0.24,37.8
2025-01-17,MIL010,Milton Union Square,San Francisco,USA,450,427,302.47,287.01,129154.69,9.4,1.7,6.7,4.9,31,0.24,36.3
2025-01-18,MIL001,Milton Times Square,New York,USA,650,566,266.99,232.49,151116.34,8.3,2.6,8.2,7.2,31,0.28,36.3
2025-01-18,MIL002,Milton Marina Bay,Singapore,Singapore,720,566,279.56,219.77,158230.96,8.6,2.8,10.2,6.0,34,0.26,40.3
2025-01-18,MIL003,Milton Downtown Chicago,Chicago,USA,420,306,263.89,192.26,80750.34,8.4,2.1,8.0,6.7,29,0.27,38.5
2025-01-18,MIL004,Milton Hyde Park,London,UK,510,367,364.39,262.22,133731.13,8.9,2.5,7.0,6.6,34,0.29,41.7
2025-01-18,MIL005,Milton Shinjuku,Tokyo,Japan,680,588,287.1,248.26,168814.8,8.9,1.9,9.7,5.9,33,0.24,41.9
2025-01-18,MIL006,Milton Darling Harbour,Sydney,Australia,560,401,238.55,170.82,95658.55,8.3,1.2,7.4,5.7,30,0.24,44.0
2025-01-18,MIL007,Milton La Défense,Paris,France,480,431,218.09,195.83,93996.79,9.1,2.8,9.4,5.8,36,0.25,41.4
2025-01-18,MIL008,Milton Mitte,Berlin,Germany,390,281,280.08,201.8,78702.48,8.8,1.5,6.6,5.9,37,0.22,38.5
2025-01-18,MIL009,Milton Orchard Road,Singapore,Singapore,610,415,210.87,143.46,87511.05,8.7,1.3,9.6,6.7,35,0.28,44.5
2025-01-18,MIL010,Milton Union Square,San Francisco,USA,450,339,307.91,231.96,104381.49,8.6,1.6,8.0,4.5,30,0.26,44.2
2025-01-19,MIL001,Milton Times Square,New York,USA,650,580,205.68,183.53,119294.4,8.4,1.6,8.7,5.4,34,0.23,37.4
2025-01-19,MIL002,Milton Marina Bay,Singapore,Singapore,720,629,297.26,259.69,186976.54,8.1,2.4,9.8,5.7,37,0.23,44.9
2025-01-19,MIL003,Milton Downtown Chicago,Chicago,USA,420,331,263.73,207.84,87294.63,9.1,2.1,9.3,6.6,36,0.28,36.3
2025-01-19,MIL004,Milton Hyde Park,London,UK,510,394,315.5,243.74,124307.0,8.8,3.1,9.8,6.3,29,0.26,40.6
2025-01-19,MIL005,Milton Shinjuku,Tokyo,Japan,680,477,178.98,125.55,85373.46,8.7,2.8,8.2,6.4,28,0.29,39.9
2025-01-19,MIL006,Milton Darling Harbour,Sydney,Australia,560,497,296.0,262.7,147112.0,9.4,3.0,6.2,7.3,36,0.29,40.2
2025-01-19,MIL007,Milton La Défense,Paris,France,480,390,321.19,260.97,125264.1,9.6,2.6,6.3,5.4,34,0.29,44.4
2025-01-19,MIL008,Milton Mitte,Berlin,Germany,390,304,237.73,185.31,72269.92,9.1,2.3,8.0,5.8,28,0.23,37.4
2025-01-19,MIL009,Milton Orchard Road,Singapore,Singapore,610,394,339.64,219.37,133818.16,8.3,1.9,9.4,5.0,28,0.27,38.1
2025-01-19,MIL010,Milton Union Square,San Francisco,USA,450,265,236.65,139.36,62712.25,8.8,1.8,6.7,5.4,31,0.26,40.7
2025-01-20,MIL001,Milton Times Square,New York,USA,650,411,310.87,196.57,127767.57,8.9,1.7,6.7,7.0,32,0.29,39.8
2025-01-20,MIL002,Milton Marina Bay,Singapore,Singapore,720,562,257.59,201.06,144765.58,8.6,2.6,8.0,5.9,37,0.26,42.3
2025-01-20,MIL003,Milton Downtown Chicago,Chicago,USA,420,349,262.69,218.28,91678.81,8.2,2.0,7.4,6.4,28,0.24,40.5
2025-01-20,MIL004,Milton Hyde Park,London,UK,510,459,364.28,327.85,167204.52,9.2,3.0,6.7,5.2,36,0.29,43.4
2025-01-20,MIL005,Milton Shinjuku,Tokyo,Japan,680,604,263.11,233.7,158918.44,8.9,1.5,7.3,5.4,29,0.29,39.7
2025-01-20,MIL006,Milton Darling Harbour,Sydney,Australia,560,425,242.93,184.37,103245.25,8.5,2.2,6.1,4.9,28,0.22,45.0
2025-01-20,MIL007,Milton La Défense,Paris,France,480,455,242.94,230.29,110537.7,9.0,1.4,8.4,5.5,33,0.25,37.7
2025-01-20,MIL008,Milton Mitte,Berlin,Germany,390,317,249.9,203.12,79218.3,8.8,3.3,6.7,6.3,35,0.23,44.1
2025-01-20,MIL009,Milton Orchard Road,Singapore,Singapore,610,486,244.88,195.1,119011.68,8.5,2.2,7.8,5.5,35,0.29,39.0
2025-01-20,MIL010,Milton Union Square,San Francisco,USA,450,299,141.11,93.76,42191.89,8.3,2.6,6.7,6.9,35,0.27,42.7
2025-01-21,MIL001,Milton Times Square,New York,USA,650,523,369.5,297.31,193248.5,7.4,2.3,9.3,7.5,28,0.24,37.9
2025-01-21,MIL002,Milton Marina Bay,Singapore,Singapore,720,684,247.02,234.67,168961.68,9.4,2.4,8.1,7.1,32,0.27,36.2
2025-01-21,MIL003,Milton Downtown Chicago,Chicago,USA,420,275,292.56,191.56,80454.0,8.9,1.5,6.5,5.4,29,0.28,44.9
2025-01-21,MIL004,Milton Hyde Park,London,UK,510,426,204.42,170.75,87082.92,9.2,2.5,9.6,7.4,28,0.26,40.1
2025-01-21,MIL005,Milton Shinjuku,Tokyo,Japan,680,538,140.55,111.2,75615.9,7.7,1.5,8.2,7.0,29,0.28,38.4
2025-01-21,MIL006,Milton Darling Harbour,Sydney,Australia,560,377,313.43,211.01,118163.11,9.3,2.6,7.5,6.5,32,0.29,41.1
2025-01-21,MIL007,Milton La Défense,Paris,France,480,401,279.48,233.48,112071.48,8.5,2.0,9.9,4.9,30,0.23,36.4
2025-01-21,MIL008,Milton Mitte,Berlin,Germany,390,351,296.79,267.11,104173.29,8.8,1.5,9.6,5.6,34,0.28,42.4
2025-01-21,MIL009,Milton Orchard Road,Singapore,Singapore,610,456,194.76,145.59,88810.56,8.9,2.5,9.1,6.9,30,0.22,37.1
2025-01-21,MIL010,Milton Union Square,San Francisco,USA,450,404,282.52,253.64,114138.08,8.9,2.8,6.8,6.3,33,0.29,44.5
2025-01-22,MIL001,Milton Times Square,New York,USA,650,512,336.29,264.89,172180.48,9.5,1.5,6.7,5.5,35,0.23,39.1
2025-01-22,MIL002,Milton Marina Bay,Singapore,Singapore,720,565,252.91,198.46,142894.15,7.5,2.3,9.2,6.4,37,0.23,39.9
2025-01-22,MIL003,Milton Downtown Chicago,Chicago,USA,420,289,249.39,171.6,72073.71,8.4,2.9,6.7,5.3,34,0.27,36.9
2025-01-22,MIL004,Milton Hyde Park,London,UK,510,348,252.64,172.39,87918.72,8.5,1.3,6.1,6.2,36,0.25,38.7
2025-01-22,MIL005,Milton Shinjuku,Tokyo,Japan,680,417,251.94,154.5,105058.98,7.9,2.5,8.0,7.5,28,0.28,36.5
2025-01-22,MIL006,Milton Darling Harbour,Sydney,Australia,560,338,198.56,119.85,67113.28,8.5,3.4,9.3,5.9,37,0.28,44.6
2025-01-22,MIL007,Milton La Défense,Paris,France,480,352,269.89,197.92,95001.28,8.8,1.7,9.6,5.1,32,0.23,39.1
2025-01-22,MIL008,Milton Mitte,Berlin,Germany,390,306,307.49,241.26,94091.94,7.8,3.4,7.1,5.0,30,0.24,41.7
2025-01-22,MIL009,Milton Orchard Road,Singapore,Singapore,610,476,263.54,205.65,125445.04,9.3,1.6,6.1,6.3,30,0.25,38.1
2025-01-22,MIL010,Milton Union Square,San Francisco,USA,450,312,249.26,172.82,77769.12,9.1,2.2,7.1,4.8,33,0.29,39.2
2025-01-23,MIL001,Milton Times Square,New York,USA,650,474,243.62,177.66,115475.88,9.2,2.1,8.7,7.2,31,0.25,36.8
2025-01-23,MIL002,Milton Marina Bay,Singapore,Singapore,720,545,316.85,239.84,172683.25,8.2,3.1,9.3,4.5,29,0.28,44.5
2025-01-23,MIL003,Milton Downtown Chicago,Chicago,USA,420,284,292.9,198.06,83183.6,7.9,1.7,6.6,7.3,29,0.29,38.9
2025-01-23,MIL004,Milton Hyde Park,London,UK,510,417,330.29,270.06,137730.93,8.8,1.8,7.7,6.2,36,0.27,36.2
2025-01-23,MIL005,Milton Shinjuku,Tokyo,Japan,680,582,241.55,206.74,140582.1,8.3,2.1,6.7,5.5,36,0.29,41.2
2025-01-23,MIL006,Milton Darling Harbour,Sydney,Australia,560,363,277.18,179.67,100616.34,9.9,1.3,9.1,7.5,30,0.3,45.0
2025-01-23,MIL007,Milton La Défense,Paris,France,480,356,349.65,259.32,124475.4,9.4,3.1,6.2,6.1,34,0.22,44.0
2025-01-23,MIL008,Milton Mitte,Berlin,Germany,390,247,265.81,168.35,65655.07,9.0,1.5,10.2,6.9,28,0.27,37.0
2025-01-23,MIL009,Milton Orchard Road,Singapore,Singapore,610,456,243.78,182.24,111163.68,9.3,1.3,9.1,7.4,34,0.29,44.1
2025-01-23,MIL010,Milton Union Square,San Francisco,USA,450,339,302.46,227.85,102533.94,9.5,1.2,8.3,5.9,33,0.25,44.2
2025-01-24,MIL001,Milton Times Square,New York,USA,650,544,261.84,219.14,142440.96,9.5,2.1,7.7,5.5,28,0.29,39.1
2025-01-24,MIL002,Milton Marina Bay,Singapore,Singapore,720,591,318.82,261.7,188422.62,8.3,2.4,7.6,7.2,36,0.3,41.8
2025-01-24,MIL003,Milton Downtown Chicago,Chicago,USA,420,281,313.68,209.87,88144.08,8.2,3.3,9.2,5.2,30,0.28,43.4
2025-01-24,MIL004,Milton Hyde Park,London,UK,510,413,275.08,222.76,113608.04,9.4,1.6,9.7,6.9,36,0.23,42.2
2025-01-24,MIL005,Milton Shinjuku,Tokyo,Japan,680,463,299.61,204.0,138719.43,8.6,3.3,6.2,7.5,35,0.25,39.2
2025-01-24,MIL006,Milton Darling Harbour,Sydney,Australia,560,327,308.03,179.87,100725.81,8.7,1.2,8.5,4.7,29,0.28,38.1
2025-01-24,MIL007,Milton La Défense,Paris,France,480,405,228.3,192.63,92461.5,9.5,2.1,6.5,6.9,29,0.25,38.4
2025-01-24,MIL008,Milton Mitte,Berlin,Germany,390,333,295.75,252.52,98484.75,7.7,1.6,8.0,6.4,36,0.25,38.9
2025-01-24,MIL009,Milton Orchard Road,Singapore,Singapore,610,476,156.18,121.87,74341.68,8.0,2.1,9.5,5.3,36,0.24,41.4
2025-01-24,MIL010,Milton Union Square,San Francisco,USA,450,313,227.45,158.2,71191.85,8.6,3.3,6.6,7.3,35,0.29,42.0
2025-01-25,MIL001,Milton Times Square,New York,USA,650,506,267.83,208.5,135521.98,8.1,2.0,7.8,7.2,33,0.28,38.6
2025-01-25,MIL002,Milton Marina Bay,Singapore,Singapore,720,445,280.33,173.26,124746.85,8.4,3.1,7.8,6.1,32,0.24,43.3
2025-01-25,MIL003,Milton Downtown Chicago,Chicago,USA,420,323,333.21,256.25,107626.83,7.9,2.7,10.2,6.7,33,0.22,44.4
2025-01-25,MIL004,Milton Hyde Park,London,UK,510,388,210.13,159.86,81530.44,8.1,2.3,7.9,7.4,29,0.28,37.0
2025-01-25,MIL005,Milton Shinjuku,Tokyo,Japan,680,595,216.62,189.54,128888.9,8.6,3.0,10.2,7.3,31,0.24,42.5
2025-01-25,MIL006,Milton Darling Harbour,Sydney,Australia,560,514,209.0,191.83,107426.0,9.7,1.7,8.8,5.8,29,0.27,42.3
2025-01-25,MIL007,Milton La Défense,Paris,France,480,425,240.36,212.82,102153.0,8.7,3.4,6.9,5.0,31,0.24,38.0
2025-01-25,MIL008,Milton Mitte,Berlin,Germany,390,273,253.47,177.43,69197.31,9.0,1.3,10.0,5.8,35,0.25,44.4
2025-01-25,MIL009,Milton Orchard Road,Singapore,Singapore,610,534,203.51,178.15,108674.34,8.4,3.0,9.6,7.4,37,0.25,41.3
2025-01-25,MIL010,Milton Union Square,San Francisco,USA,450,380,203.55,171.89,77349.0,9.0,2.9,9.6,6.6,37,0.26,41.1
2025-01-26,MIL001,Milton Times Square,New York,USA,650,530,256.81,209.4,136109.3,9.1,3.0,6.6,7.2,35,0.27,40.8
2025-01-26,MIL002,Milton Marina Bay,Singapore,Singapore,720,588,173.88,142.0,102241.44,9.5,3.0,10.1,5.3,28,0.24,42.8
2025-01-26,MIL003,Milton Downtown Chicago,Chicago,USA,420,312,299.69,222.63,93503.28,8.7,1.7,7.1,4.8,37,0.25,37.5
2025-01-26,MIL004,Milton Hyde Park,London,UK,510,395,254.22,196.9,100416.9,8.9,2.9,7.0,6.7,30,0.27,40.0
2025-01-26,MIL005,Milton Shinjuku,Tokyo,Japan,680,574,297.85,251.42,170965.9,8.6,2.9,10.4,5.5,30,0.28,40.0
2025-01-26,MIL006,Milton Darling Harbour,Sydney,Australia,560,470,305.3,256.23,143491.0,7.4,3.4,6.4,5.9,29,0.29,37.2
2025-01-26,MIL007,Milton La Défense,Paris,France,480,434,270.99,245.02,117609.66,7.2,3.3,10.5,6.4,37,0.29,40.9
2025-01-26,MIL008,Milton Mitte,Berlin,Germany,390,258,244.42,161.69,63060.36,9.1,1.3,9.5,7.3,30,0.26,42.7
2025-01-26,MIL009,Milton Orchard Road,Singapore,Singapore,610,421,240.81,166.2,101381.01,8.2,2.9,6.9,6.9,33,0.29,41.1
2025-01-26,MIL010,Milton Union Square,San Francisco,USA,450,250,180.81,100.45,45202.5,8.4,1.4,7.7,5.7,33,0.29,40.2
2025-01-27,MIL001,Milton Times Square,New York,USA,650,556,242.91,207.78,135057.96,8.2,1.6,7.3,4.9,37,0.27,43.8
2025-01-27,MIL002,Milton Marina Bay,Singapore,Singapore,720,640,244.16,217.03,156262.4,8.9,2.2,10.4,5.2,28,0.25,40.6
2025-01-27,MIL003,Milton Downtown Chicago,Chicago,USA,420,323,231.22,177.82,74684.06,8.2,1.8,6.5,4.7,33,0.3,43.2
2025-01-27,MIL004,Milton Hyde Park,London,UK,510,362,283.31,201.09,102558.22,9.1,3.4,10.3,6.8,35,0.24,36.8
2025-01-27,MIL005,Milton Shinjuku,Tokyo,Japan,680,547,240.88,193.77,131761.36,8.0,2.1,9.2,5.3,29,0.28,43.9
2025-01-27,MIL006,Milton Darling Harbour,Sydney,Australia,560,408,291.78,212.58,119046.24,10.2,2.9,9.3,4.5,30,0.29,44.6
2025-01-27,MIL007,Milton La Défense,Paris,France,480,456,282.03,267.93,128605.68,8.5,1.9,9.0,5.8,31,0.28,43.3
2025-01-27,MIL008,Milton Mitte,Berlin,Germany,390,292,252.8,189.28,73817.6,9.3,2.9,10.0,7.2,32,0.25,44.1
2025-01-27,MIL009,Milton Orchard Road,Singapore,Singapore,610,525,230.58,198.45,121054.5,8.8,2.8,6.2,5.1,34,0.28,36.6
2025-01-27,MIL010,Milton Union Square,San Francisco,USA,450,369,268.28,219.99,98995.32,10.0,1.2,6.7,6.8,30,0.23,36.5
2025-01-28,MIL001,Milton Times Square,New York,USA,650,500,313.23,240.95,156615.0,8.3,2.3,8.9,4.9,37,0.28,43.2
2025-01-28,MIL002,Milton Marina Bay,Singapore,Singapore,720,562,168.72,131.7,94820.64,9.0,2.7,7.0,4.9,33,0.26,37.4
2025-01-28,MIL003,Milton Downtown Chicago,Chicago,USA,420,399,333.05,316.4,132886.95,8.9,1.7,9.7,7.4,35,0.28,38.4
2025-01-28,MIL004,Milton Hyde Park,London,UK,510,424,232.92,193.64,98758.08,9.6,2.0,7.3,5.8,35,0.3,39.7
2025-01-28,MIL005,Milton Shinjuku,Tokyo,Japan,680,609,287.44,257.43,175050.96,8.9,3.1,6.5,7.0,34,0.26,41.0
2025-01-28,MIL006,Milton Darling Harbour,Sydney,Australia,560,481,221.31,190.09,106450.11,9.3,3.4,7.4,7.1,28,0.29,43.7
2025-01-28,MIL007,Milton La Défense,Paris,France,480,391,233.83,190.47,91427.53,8.5,1.4,7.0,7.4,32,0.22,40.6
2025-01-28,MIL008,Milton Mitte,Berlin,Germany,390,214,276.97,151.98,59271.58,8.1,3.3,9.9,6.5,29,0.28,43.4
2025-01-28,MIL009,Milton Orchard Road,Singapore,Singapore,610,457,309.21,231.65,141308.97,8.0,3.0,9.3,4.8,28,0.3,36.2
2025-01-28,MIL010,Milton Union Square,San Francisco,USA,450,337,225.24,168.68,75905.88,10.0,3.0,6.4,6.5,34,0.29,40.7
2025-01-29,MIL001,Milton Times Square,New York,USA,650,477,335.08,245.9,159833.16,8.7,2.9,6.4,5.9,28,0.23,40.6
2025-01-29,MIL002,Milton Marina Bay,Singapore,Singapore,720,584,234.3,190.04,136831.2,7.4,2.3,6.7,5.6,36,0.29,40.4
2025-01-29,MIL003,Milton Downtown Chicago,Chicago,USA,420,362,296.84,255.85,107456.08,8.8,3.1,8.7,6.1,33,0.26,43.0
2025-01-29,MIL004,Milton Hyde Park,London,UK,510,372,205.89,150.18,76591.08,9.1,2.2,8.4,5.8,30,0.23,37.1
2025-01-29,MIL005,Milton Shinjuku,Tokyo,Japan,680,478,187.59,131.86,89668.02,8.9,1.8,8.1,4.9,33,0.22,37.7
2025-01-29,MIL006,Milton Darling Harbour,Sydney,Australia,560,506,214.61,193.92,108592.66,9.3,2.2,9.7,4.6,28,0.24,42.2
2025-01-29,MIL007,Milton La Défense,Paris,France,480,399,242.73,201.77,96849.27,7.9,1.7,8.6,7.1,32,0.24,39.8
2025-01-29,MIL008,Milton Mitte,Berlin,Germany,390,268,247.54,170.1,66340.72,9.1,2.7,7.5,6.5,36,0.27,44.5
2025-01-29,MIL009,Milton Orchard Road,Singapore,Singapore,610,496,263.22,214.03,130557.12,9.2,3.1,6.0,5.3,30,0.23,44.4
2025-01-29,MIL010,Milton Union Square,San Francisco,USA,450,409,242.39,220.31,99137.51,8.3,2.0,8.8,6.8,34,0.28,39.6
2025-01-30,MIL001,Milton Times Square,New York,USA,650,582,244.28,218.72,142170.96,9.2,2.0,6.8,5.7,35,0.23,40.6
2025-01-30,MIL002,Milton Marina Bay,Singapore,Singapore,720,502,299.0,208.47,150098.0,9.2,2.1,8.1,7.1,30,0.3,39.8
2025-01-30,MIL003,Milton Downtown Chicago,Chicago,USA,420,342,237.01,192.99,81057.42,7.9,3.3,9.8,5.3,31,0.23,41.8
2025-01-30,MIL004,Milton Hyde Park,London,UK,510,435,223.18,190.36,97083.3,9.6,2.9,10.5,6.3,34,0.25,36.1
2025-01-30,MIL005,Milton Shinjuku,Tokyo,Japan,680,582,312.04,267.07,181607.28,9.9,3.3,6.0,5.0,36,0.22,44.1
2025-01-30,MIL006,Milton Darling Harbour,Sydney,Australia,560,498,271.31,241.27,135112.38,9.2,2.7,6.2,5.1,36,0.29,36.5
2025-01-30,MIL007,Milton La Défense,Paris,France,480,359,317.95,237.8,114144.05,8.1,2.1,8.0,6.5,34,0.26,36.3
2025-01-30,MIL008,Milton Mitte,Berlin,Germany,390,309,246.98,195.68,76316.82,8.5,3.2,10.1,6.9,29,0.29,37.7
2025-01-30,MIL009,Milton Orchard Road,Singapore,Singapore,610,577,277.53,262.52,160134.81,8.8,1.8,8.2,5.7,34,0.26,38.7
2025-01-30,MIL010,Milton Union Square,San Francisco,USA,450,325,275.94,199.29,89680.5,9.5,3.2,8.7,4.9,28,0.28,42.8
2025-01-31,MIL001,Milton Times Square,New York,USA,650,433,282.99,188.51,122534.67,7.9,1.7,9.6,4.9,34,0.27,38.7
2025-01-31,MIL002,Milton Marina Bay,Singapore,Singapore,720,684,215.86,205.07,147648.24,8.6,1.3,6.1,5.0,36,0.26,37.1
2025-01-31,MIL003,Milton Downtown Chicago,Chicago,USA,420,333,299.21,237.23,99636.93,10.2,2.6,6.4,7.3,30,0.27,43.7
2025-01-31,MIL004,Milton Hyde Park,London,UK,510,297,310.53,180.84,92227.41,7.8,3.5,9.8,6.8,32,0.26,40.4
2025-01-31,MIL005,Milton Shinjuku,Tokyo,Japan,680,474,279.68,194.95,132568.32,8.7,1.8,7.6,5.5,30,0.25,40.5
2025-01-31,MIL006,Milton Darling Harbour,Sydney,Australia,560,364,321.46,208.95,117011.44,8.6,1.9,7.3,6.0,28,0.23,43.2
2025-01-31,MIL007,Milton La Défense,Paris,France,480,338,259.51,182.74,87714.38,7.5,1.8,7.7,5.1,32,0.25,41.5
2025-01-31,MIL008,Milton Mitte,Berlin,Germany,390,256,328.01,215.31,83970.56,7.5,2.5,9.0,5.3,34,0.24,37.1
2025-01-31,MIL009,Milton Orchard Road,Singapore,Singapore,610,469,317.27,243.93,148799.63,9.1,2.8,9.0,5.1,30,0.26,41.9
2025-01-31,MIL010,Milton Union Square,San Francisco,USA,450,343,231.07,176.13,79257.01,8.6,2.8,9.5,7.3,32,0.24,44.3
2025-02-01,MIL001,Milton Times Square,New York,USA,650,487,266.66,199.79,129863.42,8.5,1.7,6.3,5.1,32,0.24,36.8
2025-02-01,MIL002,Milton Marina Bay,Singapore,Singapore,720,566,343.69,270.18,194528.54,8.6,1.3,10.0,6.5,33,0.25,39.5
2025-02-01,MIL003,Milton Downtown Chicago,Chicago,USA,420,294,245.01,171.51,72032.94,8.6,2.7,7.3,6.9,31,0.27,39.9
2025-02-01,MIL004,Milton Hyde Park,London,UK,510,371,185.04,134.61,68649.84,8.7,2.4,6.5,5.7,32,0.28,39.6
2025-02-01,MIL005,Milton Shinjuku,Tokyo,Japan,680,462,282.88,192.19,130690.56,8.7,2.3,9.0,5.4,28,0.28,44.5
2025-02-01,MIL006,Milton Darling Harbour,Sydney,Australia,560,411,330.88,242.84,135991.68,7.8,2.5,8.5,7.1,35,0.28,36.8
2025-02-01,MIL007,Milton La Défense,Paris,France,480,394,219.11,179.85,86329.34,9.6,1.4,8.5,6.0,36,0.23,39.1
2025-02-01,MIL008,Milton Mitte,Berlin,Germany,390,312,252.73,202.18,78851.76,8.0,3.2,9.0,6.7,28,0.26,43.5
2025-02-01,MIL009,Milton Orchard Road,Singapore,Singapore,610,469,260.25,200.09,122057.25,8.4,2.8,6.6,7.4,32,0.22,37.4
2025-02-01,MIL010,Milton Union Square,San Francisco,USA,450,335,305.98,227.79,102503.3,8.1,2.9,7.0,6.4,28,0.23,40.8
2025-02-02,MIL001,Milton Times Square,New York,USA,650,539,271.2,224.89,146176.8,8.1,3.3,8.0,6.0,36,0.27,38.7
2025-02-02,MIL002,Milton Marina Bay,Singapore,Singapore,720,549,358.91,273.67,197041.59,9.1,3.2,7.1,6.2,37,0.22,37.8
2025-02-02,MIL003,Milton Downtown Chicago,Chicago,USA,420,382,209.04,190.13,79853.28,8.5,1.8,9.7,4.9,30,0.28,37.5
2025-02-02,MIL004,Milton Hyde Park,London,UK,510,421,258.31,213.23,108748.51,9.5,2.2,6.6,6.5,36,0.28,38.9
2025-02-02,MIL005,Milton Shinjuku,Tokyo,Japan,680,536,346.27,272.94,185600.72,8.6,1.7,6.5,5.3,33,0.23,36.4
2025-02-02,MIL006,Milton Darling Harbour,Sydney,Australia,560,501,169.14,151.32,84739.14,8.3,2.2,8.0,6.8,37,0.24,44.5
2025-02-02,MIL007,Milton La Défense,Paris,France,480,410,224.4,191.68,92004.0,8.5,2.9,10.1,7.3,34,0.28,36.6
2025-02-02,MIL008,Milton Mitte,Berlin,Germany,390,309,237.51,188.18,73390.59,8.3,2.4,7.7,6.5,32,0.28,42.4
2025-02-02,MIL009,Milton Orchard Road,Singapore,Singapore,610,518,283.88,241.07,147049.84,9.0,1.4,8.8,4.6,35,0.22,44.8
2025-02-02,MIL010,Milton Union Square,San Francisco,USA,450,376,206.96,172.93,77816.96,9.0,2.3,9.7,5.0,33,0.22,43.1
2025-02-03,MIL001,Milton Times Square,New York,USA,650,477,204.7,150.22,97641.9,8.0,3.3,8.1,5.2,35,0.29,44.2
2025-02-03,MIL002,Milton Marina Bay,Singapore,Singapore,720,568,172.9,136.4,98207.2,8.1,3.3,6.2,6.8,29,0.26,44.6
2025-02-03,MIL003,Milton Downtown Chicago,Chicago,USA,420,358,375.3,319.9,134357.4,8.6,1.2,9.9,6.4,29,0.25,43.3
2025-02-03,MIL004,Milton Hyde Park,London,UK,510,385,242.4,182.99,93324.0,8.4,2.4,6.7,5.6,37,0.26,42.3
2025-02-03,MIL005,Milton Shinjuku,Tokyo,Japan,680,454,288.45,192.58,130956.3,8.5,1.4,7.1,6.5,33,0.27,36.3
2025-02-03,MIL006,Milton Darling Harbour,Sydney,Australia,560,418,270.54,201.94,113085.72,8.4,3.2,7.6,5.0,31,0.25,41.7
2025-02-03,MIL007,Milton La Défense,Paris,France,480,416,250.94,217.48,104391.04,8.0,1.8,8.1,6.8,36,0.23,36.0
2025-02-03,MIL008,Milton Mitte,Berlin,Germany,390,289,244.32,181.05,70608.48,9.0,3.1,8.5,5.7,29,0.27,43.4
2025-02-03,MIL009,Milton Orchard Road,Singapore,Singapore,610,335,184.88,101.53,61934.8,8.7,3.0,6.2,7.1,30,0.23,36.3
2025-02-03,MIL010,Milton Union Square,San Francisco,USA,450,424,263.72,248.48,111817.28,9.0,2.8,9.3,5.4,36,0.3,39.3
